"Codigo";"Descripcion";"Diferencia";"Fecha";"GrupoBCV";"Unidad";"Suplidor";"Tipo";"ID";"PrecioMes1";"PrecioMes2";"PrecioMes3";"PrecioMes4";"PrecioMes5";"PrecioMes6";"PrecioMes7";"PrecioMes8";"PrecioMes9";"PrecioMes10";"PrecioMes11";"PrecioMes12";"PrecioUnitario";"PorcentajeDiferencia";"PrecioMes12daMoneda";"PrecioMes22daMoneda";"PrecioMes32daMoneda";"PrecioMes42daMoneda";"PrecioMes52daMoneda";"PrecioMes62daMoneda";"PrecioMes72daMoneda";"PrecioMes82daMoneda";"PrecioMes92daMoneda";"PrecioMes102daMoneda";"PrecioMes112daMoneda";"PrecioMes122daMoneda";"PrecioUnitario2daMoneda"
"2311";"CODO RAPIDO P.E.A.D 75 MM";"0";"24/8/2018 00:00:00";"1";"PIEZA";"HIDROMATERIALES 234.7740/237.5436/237.6066";"0";"2311";"85.75";"85.75";"85.75";"85.75";"85.75";"85.75";"85.75";"85.75";"85.75";"0";"0";"0";"85.75";"";"9.9825378346915";"9.9825378346915";"9.9825378346915";"9.9825378346915";"9.9825378346915";"9.9825378346915";"9.9825378346915";"9.9825378346915";"0";"0";"0";"0";"9.9825378346915"
"2312";"CODO RAPIDO P.E.A.D 90 MM";"0";"24/8/2018 00:00:00";"1";"PIEZA";"HIDROMATERIALES 234.7740/237.5436/237.6066";"0";"2312";"113.5";"113.5";"113.5";"113.5";"113.5";"113.5";"113.5";"113.5";"113.5";"0";"0";"0";"113.5";"";"13.2130384167637";"13.2130384167637";"13.2130384167637";"13.2130384167637";"13.2130384167637";"13.2130384167637";"13.2130384167637";"13.2130384167637";"0";"0";"0";"0";"13.2130384167637"
"2313";"CODO RAPIDO P.E.A.D 110 MM";"0";"24/8/2018 00:00:00";"1";"PIEZA";"HIDROMATERIALES 234.7740/237.5436/237.6066";"0";"2313";"223.1";"223.1";"223.1";"223.1";"223.1";"223.1";"223.1";"223.1";"223.1";"0";"0";"0";"223.1";"";"25.9720605355064";"25.9720605355064";"25.9720605355064";"25.9720605355064";"25.9720605355064";"25.9720605355064";"25.9720605355064";"25.9720605355064";"0";"0";"0";"0";"25.9720605355064"
"2314";"ADAPTADOR RAPIDO MACHO P.E.A.D  16 MM X 1/2""";"0";"24/8/2018 00:00:00";"1";"PZA";"COMERCIAL BRION 472.13.18/91.55";"0";"2314";"4.9";"4.9";"4.9";"4.9";"4.9";"4.9";"4.9";"4.9";"4.9";"0";"0";"0";"4.9";"";"0.570430733410943";"0.570430733410943";"0.570430733410943";"0.570430733410943";"0.570430733410943";"0.570430733410943";"0.570430733410943";"0.570430733410943";"0";"0";"0";"0";"0.570430733410943"
"2315";"ADAPTADOR RAPIDO MACHO P.E.A.D  16 MM X 3/4"" (ONT)";"0";"24/8/2018 00:00:00";"1";"PIEZA";"HIDROMATERIALES 234.7740/237.5436/237.6066";"0";"2315";"1.31";"1.31";"1.31";"1.31";"1.31";"1.31";"1.31";"1.31";"1.31";"0";"0";"0";"1.31";"";"0.152502910360885";"0.152502910360885";"0.152502910360885";"0.152502910360885";"0.152502910360885";"0.152502910360885";"0.152502910360885";"0.152502910360885";"0";"0";"0";"0";"0.152502910360885"
"2316";"ADAPTADOR RAPIDO MACHO P.E.A.D  20 MM X 3/4""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"COMERCIAL BRION 472.13.18/91.55";"0";"2316";"6.15";"6.15";"6.15";"6.15";"6.15";"6.15";"6.15";"6.15";"6.15";"0";"0";"0";"6.15";"";"0.715948777648428";"0.715948777648428";"0.715948777648428";"0.715948777648428";"0.715948777648428";"0.715948777648428";"0.715948777648428";"0.715948777648428";"0";"0";"0";"0";"0.715948777648428"
"2317";"ADAPTADOR RAPIDO MACHO P.E.A.D  25 MM X 3/4""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"COMERCIAL BRION 472.13.18/91.55";"0";"2317";"7.05";"7.05";"7.05";"7.05";"7.05";"7.05";"7.05";"7.05";"7.05";"0";"0";"0";"7.05";"";"0.820721769499418";"0.820721769499418";"0.820721769499418";"0.820721769499418";"0.820721769499418";"0.820721769499418";"0.820721769499418";"0.820721769499418";"0";"0";"0";"0";"0.820721769499418"
"2318";"ADAPTADOR RAPIDO MACHO P.E.A.D  32 MM X 1""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"HIDROMATERIALES 234.7740/237.5436/237.6066";"0";"2318";"9.2";"9.2";"9.2";"9.2";"9.2";"9.2";"9.2";"9.2";"9.2";"0";"0";"0";"9.2";"";"1.07101280558789";"1.07101280558789";"1.07101280558789";"1.07101280558789";"1.07101280558789";"1.07101280558789";"1.07101280558789";"1.07101280558789";"0";"0";"0";"0";"1.07101280558789"
"2319";"ADAPTADOR RAPIDO MACHO P.E.A.D  63 MM X 2""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"HIDROMATERIALES 234.7740/237.5436/237.6066";"0";"2319";"29.5";"29.5";"29.5";"29.5";"29.5";"29.5";"29.5";"29.5";"29.5";"0";"0";"0";"29.5";"";"3.43422584400466";"3.43422584400466";"3.43422584400466";"3.43422584400466";"3.43422584400466";"3.43422584400466";"3.43422584400466";"3.43422584400466";"0";"0";"0";"0";"3.43422584400466"
"2320";"ADAPTADOR RAPIDO MACHO P.E.A.D  75 MM X 2 1/2""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"HIDROMATERIALES 234.7740/237.5436/237.6066";"0";"2320";"59.75";"59.75";"59.75";"59.75";"59.75";"59.75";"59.75";"59.75";"59.75";"0";"0";"0";"59.75";"";"6.9557625145518";"6.9557625145518";"6.9557625145518";"6.9557625145518";"6.9557625145518";"6.9557625145518";"6.9557625145518";"6.9557625145518";"0";"0";"0";"0";"6.9557625145518"
"2321";"ADAPTADOR RAPIDO MACHO P.E.A.D  90 MM X 3""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"HIDROMATERIALES 234.7740/237.5436/237.6066";"0";"2321";"77.9";"77.9";"77.9";"77.9";"77.9";"77.9";"77.9";"77.9";"77.9";"0";"0";"0";"77.9";"";"9.06868451688009";"9.06868451688009";"9.06868451688009";"9.06868451688009";"9.06868451688009";"9.06868451688009";"9.06868451688009";"9.06868451688009";"0";"0";"0";"0";"9.06868451688009"
"2322";"ADAPTADOR RAPIDO MACHO P.E.A.D 110 MM X 4""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"HIDROMATERIALES 234.7740/237.5436/237.6066";"0";"2322";"125.35";"125.35";"125.35";"125.35";"125.35";"125.35";"125.35";"125.35";"125.35";"0";"0";"0";"125.35";"";"14.592549476135";"14.592549476135";"14.592549476135";"14.592549476135";"14.592549476135";"14.592549476135";"14.592549476135";"14.592549476135";"0";"0";"0";"0";"14.592549476135"
"2323";"ADAPTADOR RAPIDO HEMBRA P.E.A.D 20 MM X 1/2""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"COMERCIAL BRION 472.13.18/91.55";"0";"2323";"6.05";"6.05";"6.05";"6.05";"6.05";"6.05";"6.05";"6.05";"6.05";"0";"0";"0";"6.05";"";"0.70430733410943";"0.70430733410943";"0.70430733410943";"0.70430733410943";"0.70430733410943";"0.70430733410943";"0.70430733410943";"0.70430733410943";"0";"0";"0";"0";"0.70430733410943"
"2324";"ADAPTADOR RAPIDO HEMBRA P.E.A.D 25 MM X 1/2""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"HIDROMATERIALES 234.7740/237.5436/237.6066";"0";"2324";"6.96";"6.96";"6.96";"6.96";"6.96";"6.96";"6.96";"6.96";"6.96";"0";"0";"0";"6.96";"";"0.810244470314319";"0.810244470314319";"0.810244470314319";"0.810244470314319";"0.810244470314319";"0.810244470314319";"0.810244470314319";"0.810244470314319";"0";"0";"0";"0";"0.810244470314319"
"2325";"ADAPTADOR RAPIDO HEMBRA P.E.A.D 50 MM X 3/4""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"COMERCIAL BRION 472.13.18/91.55";"0";"2325";"15.54";"15.54";"15.54";"15.54";"15.54";"15.54";"15.54";"15.54";"15.54";"0";"0";"0";"15.54";"";"1.80908032596042";"1.80908032596042";"1.80908032596042";"1.80908032596042";"1.80908032596042";"1.80908032596042";"1.80908032596042";"1.80908032596042";"0";"0";"0";"0";"1.80908032596042"
"2326";"ADAPTADOR RAPIDO HEMBRA P.E.A.D 75 MM X 1 1/2""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"COMERCIAL BRION 472.13.18/91.55";"0";"2326";"46.5";"46.5";"46.5";"46.5";"46.5";"46.5";"46.5";"46.5";"46.5";"0";"0";"0";"46.5";"";"5.41327124563446";"5.41327124563446";"5.41327124563446";"5.41327124563446";"5.41327124563446";"5.41327124563446";"5.41327124563446";"5.41327124563446";"0";"0";"0";"0";"5.41327124563446"
"2327";"ADAPTADOR RAPIDO HEMBRA P.E.A.D 90 MM X 2 1/2""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"HIDROMATERIALES 234.7740/237.5436/237.6066";"0";"2327";"96.92";"96.92";"96.92";"96.92";"96.92";"96.92";"96.92";"96.92";"96.92";"0";"0";"0";"96.92";"";"11.2828870779977";"11.2828870779977";"11.2828870779977";"11.2828870779977";"11.2828870779977";"11.2828870779977";"11.2828870779977";"11.2828870779977";"0";"0";"0";"0";"11.2828870779977"
"2328";"ADAPTADOR RAPIDO HEMBRA P.E.A.D110 MM X 2 1/2""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"HIDROMATERIALES 234.7740/237.5436/237.6066";"0";"2328";"65.86";"65.86";"65.86";"65.86";"65.86";"65.86";"65.86";"65.86";"65.86";"0";"0";"0";"65.86";"";"7.66705471478463";"7.66705471478463";"7.66705471478463";"7.66705471478463";"7.66705471478463";"7.66705471478463";"7.66705471478463";"7.66705471478463";"0";"0";"0";"0";"7.66705471478463"
"2329";"ABRAZADERA SENCILLA P.E.A.D  20 MM X 1/2""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"COMERCIAL BRION 472.13.18/91.55";"0";"2329";"5.05";"5.05";"5.05";"5.05";"5.05";"5.05";"5.05";"5.05";"5.05";"0";"0";"0";"5.05";"";"0.587892898719441";"0.587892898719441";"0.587892898719441";"0.587892898719441";"0.587892898719441";"0.587892898719441";"0.587892898719441";"0.587892898719441";"0";"0";"0";"0";"0.587892898719441"
"2330";"ABRAZADERA SENCILLA P.E.A.D  32 MM X 3/4""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"COMERCIAL BRION 472.13.18/91.55";"0";"2330";"7.95";"7.95";"7.95";"7.95";"7.95";"7.95";"7.95";"7.95";"7.95";"0";"0";"0";"7.95";"";"0.925494761350408";"0.925494761350408";"0.925494761350408";"0.925494761350408";"0.925494761350408";"0.925494761350408";"0.925494761350408";"0.925494761350408";"0";"0";"0";"0";"0.925494761350408"
"2331";"ABRAZADERA SENCILLA P.E.A.D  40 MM X 1""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"COMERCIAL BRION 472.13.18/91.55";"0";"2331";"9.8";"9.8";"9.8";"9.8";"9.8";"9.8";"9.8";"9.8";"9.8";"0";"0";"0";"9.8";"";"1.14086146682189";"1.14086146682189";"1.14086146682189";"1.14086146682189";"1.14086146682189";"1.14086146682189";"1.14086146682189";"1.14086146682189";"0";"0";"0";"0";"1.14086146682189"
"2332";"ABRAZADERA SENCILLA P.E.A.D  63 MM X 1 1/4""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"HIDROMATERIALES 234.7740/237.5436/237.6066";"0";"2332";"18.9";"18.9";"18.9";"18.9";"18.9";"18.9";"18.9";"18.9";"18.9";"0";"0";"0";"18.9";"";"2.20023282887078";"2.20023282887078";"2.20023282887078";"2.20023282887078";"2.20023282887078";"2.20023282887078";"2.20023282887078";"2.20023282887078";"0";"0";"0";"0";"2.20023282887078"
"2333";"ABRAZADERA SENCILLA P.E.A.D  90 MM X 1/2""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"COMERCIAL BRION 472.13.18/91.55";"0";"2333";"28.96";"28.96";"28.96";"28.96";"28.96";"28.96";"28.96";"28.96";"28.96";"0";"0";"0";"28.96";"";"3.37136204889406";"3.37136204889406";"3.37136204889406";"3.37136204889406";"3.37136204889406";"3.37136204889406";"3.37136204889406";"3.37136204889406";"0";"0";"0";"0";"3.37136204889406"
"2334";"ABRAZADERA SENCILLA P.E.A.D 110 MM X 1 1/2""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"HIDROMATERIALES 234.7740/237.5436/237.6066";"0";"2334";"33.1";"33.1";"33.1";"33.1";"33.1";"33.1";"33.1";"33.1";"33.1";"0";"0";"0";"33.1";"";"3.85331781140862";"3.85331781140862";"3.85331781140862";"3.85331781140862";"3.85331781140862";"3.85331781140862";"3.85331781140862";"3.85331781140862";"0";"0";"0";"0";"3.85331781140862"
"2335";"ABRAZADERA SENCILLA P.E.A.D 110 MM X 2""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"HIDROMATERIALES 234.7740/237.5436/237.6066";"0";"2335";"33.1";"33.1";"33.1";"33.1";"33.1";"33.1";"33.1";"33.1";"33.1";"0";"0";"0";"33.1";"";"3.85331781140862";"3.85331781140862";"3.85331781140862";"3.85331781140862";"3.85331781140862";"3.85331781140862";"3.85331781140862";"3.85331781140862";"0";"0";"0";"0";"3.85331781140862"
"2336";"ABRAZADERA DOBLE P.E.A.D  20 MM X 1/2""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"COMERCIAL BRION 472.13.18/91.55";"0";"2336";"3.5";"3.5";"3.5";"3.5";"3.5";"3.5";"3.5";"3.5";"3.5";"0";"0";"0";"3.5";"";"0.407450523864959";"0.407450523864959";"0.407450523864959";"0.407450523864959";"0.407450523864959";"0.407450523864959";"0.407450523864959";"0.407450523864959";"0";"0";"0";"0";"0.407450523864959"
"2337";"ABRAZADERA DOBLE P.E.A.D  32 MM X 3/4""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"COMERCIAL BRION 472.13.18/91.55";"0";"2337";"2.93";"2.93";"2.93";"2.93";"2.93";"2.93";"2.93";"2.93";"2.93";"0";"0";"0";"2.93";"";"0.341094295692666";"0.341094295692666";"0.341094295692666";"0.341094295692666";"0.341094295692666";"0.341094295692666";"0.341094295692666";"0.341094295692666";"0";"0";"0";"0";"0.341094295692666"
"2338";"ABRAZADERA DOBLE P.E.A.D  40 MM X 1""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"COMERCIAL BRION 472.13.18/91.55";"0";"2338";"3.59";"3.59";"3.59";"3.59";"3.59";"3.59";"3.59";"3.59";"3.59";"0";"0";"0";"3.59";"";"0.417927823050058";"0.417927823050058";"0.417927823050058";"0.417927823050058";"0.417927823050058";"0.417927823050058";"0.417927823050058";"0.417927823050058";"0";"0";"0";"0";"0.417927823050058"
"2339";"ABRAZADERA DOBLE P.E.A.D  63 MM X 1/2""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"COMERCIAL BRION 472.13.18/91.55";"0";"2339";"6.9";"6.9";"6.9";"6.9";"6.9";"6.9";"6.9";"6.9";"6.9";"0";"0";"0";"6.9";"";"0.80325960419092";"0.80325960419092";"0.80325960419092";"0.80325960419092";"0.80325960419092";"0.80325960419092";"0.80325960419092";"0.80325960419092";"0";"0";"0";"0";"0.80325960419092"
"2340";"ABRAZADERA DOBLE P.E.A.D  90 MM X 1 1/4""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"COMERCIAL BRION 472.13.18/91.55";"0";"2340";"10.9";"10.9";"10.9";"10.9";"10.9";"10.9";"10.9";"10.9";"10.9";"0";"0";"0";"10.9";"";"1.26891734575087";"1.26891734575087";"1.26891734575087";"1.26891734575087";"1.26891734575087";"1.26891734575087";"1.26891734575087";"1.26891734575087";"0";"0";"0";"0";"1.26891734575087"
"2341";"ABRAZADERA DOBLE P.E.A.D 110 MM X 2""";"0";"24/8/2018 00:00:00";"1";"PIEZA";"COMERCIAL BRION 472.13.18/91.55";"0";"2341";"12.39";"12.39";"12.39";"12.39";"12.39";"12.39";"12.39";"12.39";"12.39";"0";"0";"0";"12.39";"";"1.44237485448196";"1.44237485448196";"1.44237485448196";"1.44237485448196";"1.44237485448196";"1.44237485448196";"1.44237485448196";"1.44237485448196";"0";"0";"0";"0";"1.44237485448196"
"2342";"UNION RAPIDA REDUCIDA P.E.A.D  90 MM X 63 MM";"0";"24/8/2018 00:00:00";"1";"PIEZA";"COMERCIAL BRION 472.13.18/91.55";"0";"2342";"116";"116";"116";"116";"116";"116";"116";"116";"116";"0";"0";"0";"116";"";"13.5040745052387";"13.5040745052387";"13.5040745052387";"13.5040745052387";"13.5040745052387";"13.5040745052387";"13.5040745052387";"13.5040745052387";"0";"0";"0";"0";"13.5040745052387"
"2343";"UNION RAPIDA REDUCIDA P.E.A.D 110 MM X 75 MM";"0";"24/8/2018 00:00:00";"1";"PIEZA";"COMERCIAL BRION 472.13.18/91.55";"0";"2343";"353.5";"353.5";"353.5";"353.5";"353.5";"353.5";"353.5";"353.5";"353.5";"0";"0";"0";"353.5";"";"41.1525029103609";"41.1525029103609";"41.1525029103609";"41.1525029103609";"41.1525029103609";"41.1525029103609";"41.1525029103609";"41.1525029103609";"0";"0";"0";"0";"41.1525029103609"
"2344";"TUBO P.E.A.D 125 MM (4"")  N5 (150 L/PG2) ROLLO 100  MT";"0";"24/8/2018 00:00:00";"1";"M";"GEMACA (0251) 237.69.22";"0";"2344";"73.1";"73.1";"73.1";"73.1";"73.1";"73.1";"73.1";"73.1";"73.1";"0";"0";"0";"73.1";"";"8.50989522700815";"8.50989522700815";"8.50989522700815";"8.50989522700815";"8.50989522700815";"8.50989522700815";"8.50989522700815";"8.50989522700815";"0";"0";"0";"0";"8.50989522700815"
"2345";"TUBO P.E.A.D 125 MM (4"")  N4 ( 90 L/PG2) ROLLO 100  MT";"0";"24/8/2018 00:00:00";"1";"M";"HIDROMATERIALES 234.7740/237.5436/237.6066";"0";"2345";"43.59";"43.59";"43.59";"43.59";"43.59";"43.59";"43.59";"43.59";"43.59";"0";"0";"0";"43.59";"";"5.07450523864959";"5.07450523864959";"5.07450523864959";"5.07450523864959";"5.07450523864959";"5.07450523864959";"5.07450523864959";"5.07450523864959";"0";"0";"0";"0";"5.07450523864959"
"2346";"TUBO P.E.A.D 160 MM (6"")  N5 (150 L/PG2) TUBO DE 12 MT";"0";"24/8/2018 00:00:00";"1";"M";"GEMACA (0251) 237.69.22";"0";"2346";"102.55";"102.55";"102.55";"102.55";"102.55";"102.55";"102.55";"102.55";"102.55";"0";"0";"0";"102.55";"";"11.9383003492433";"11.9383003492433";"11.9383003492433";"11.9383003492433";"11.9383003492433";"11.9383003492433";"11.9383003492433";"11.9383003492433";"0";"0";"0";"0";"11.9383003492433"
"2347";"TUBO P.E.A.D 160 MM (6"")  N4 ( 90 L/PG2) TUBO DE 12 MT";"0";"24/8/2018 00:00:00";"1";"M";"GEMACA (0251) 237.69.22";"0";"2347";"80.74";"80.74";"80.74";"80.74";"80.74";"80.74";"80.74";"80.74";"80.74";"0";"0";"0";"80.74";"";"9.39930151338766";"9.39930151338766";"9.39930151338766";"9.39930151338766";"9.39930151338766";"9.39930151338766";"9.39930151338766";"9.39930151338766";"0";"0";"0";"0";"9.39930151338766"
"2348";"TUBO P.E.A.D 200 MM (8"")  N5 (150 L/PG2) TUBO DE 12 MT";"0";"24/8/2018 00:00:00";"1";"M";"GEMACA (0251) 237.69.22";"0";"2348";"160.35";"160.35";"160.35";"160.35";"160.35";"160.35";"160.35";"160.35";"160.35";"0";"0";"0";"160.35";"";"18.6670547147846";"18.6670547147846";"18.6670547147846";"18.6670547147846";"18.6670547147846";"18.6670547147846";"18.6670547147846";"18.6670547147846";"0";"0";"0";"0";"18.6670547147846"
"2349";"TUBO P.E.A.D 200 MM (8"")  N4 ( 90 L/PG2) TUBO DE 12 MT";"0";"24/8/2018 00:00:00";"1";"M";"GEMACA (0251) 237.69.22";"0";"2349";"128.96";"128.96";"128.96";"128.96";"128.96";"128.96";"128.96";"128.96";"128.96";"0";"0";"0";"128.96";"";"15.0128055878929";"15.0128055878929";"15.0128055878929";"15.0128055878929";"15.0128055878929";"15.0128055878929";"15.0128055878929";"15.0128055878929";"0";"0";"0";"0";"15.0128055878929"
"2350";"TUBO P.E.A.D 250 MM (10"") N5 (150 L/PG2) TUBO DE 12 MT";"0";"24/8/2018 00:00:00";"1";"M";"GEMACA (0251) 237.69.22";"0";"2350";"258.25";"258.25";"258.25";"258.25";"258.25";"258.25";"258.25";"258.25";"258.25";"0";"0";"0";"258.25";"";"30.0640279394645";"30.0640279394645";"30.0640279394645";"30.0640279394645";"30.0640279394645";"30.0640279394645";"30.0640279394645";"30.0640279394645";"0";"0";"0";"0";"30.0640279394645"
"2351";"TUBO P.E.A.D 250 MM (10"") N4 ( 90 L/PG2) TUBO DE 12 MT";"0";"24/8/2018 00:00:00";"1";"M";"GEMACA (0251) 237.69.22";"0";"2351";"199.25";"199.25";"199.25";"199.25";"199.25";"199.25";"199.25";"199.25";"199.25";"0";"0";"0";"199.25";"";"23.1955762514552";"23.1955762514552";"23.1955762514552";"23.1955762514552";"23.1955762514552";"23.1955762514552";"23.1955762514552";"23.1955762514552";"0";"0";"0";"0";"23.1955762514552"
"2352";"TUBO P.E.A.D 315 MM (12"") N5 (150 L/PG2) TUBO DE 12 MT";"0";"24/8/2018 00:00:00";"1";"M";"GEMACA (0251) 237.69.22";"0";"2352";"388.7";"388.7";"388.7";"388.7";"388.7";"388.7";"398.02";"398.02";"398.02";"0";"0";"0";"398.02";"";"46.3352735739232";"46.3352735739232";"46.3352735739232";"46.3352735739232";"46.3352735739232";"46.3352735739232";"46.3352735739232";"46.3352735739232";"0";"0";"0";"0";"46.3352735739232"
"2353";"TUBO P.E.A.D 315 MM (12"") N4 ( 90 L/PG2) TUBO DE 12 MT";"0";"24/8/2018 00:00:00";"1";"M";"GEMACA (0251) 237.69.22";"0";"2353";"316.35";"316.35";"316.35";"316.35";"316.35";"316.35";"316.35";"316.35";"316.35";"0";"0";"0";"316.35";"";"36.8277066356228";"36.8277066356228";"36.8277066356228";"36.8277066356228";"36.8277066356228";"36.8277066356228";"36.8277066356228";"36.8277066356228";"0";"0";"0";"0";"36.8277066356228"
"2354";"TUBO P.E.A.D 355 MM (14"") N5 (150 L/PG2) TUBO DE 12 MT";"0";"24/8/2018 00:00:00";"1";"M";"GEMACA (0251) 237.69.22";"0";"2354";"535.55";"535.55";"535.55";"535.55";"535.55";"535.55";"535.55";"535.55";"535.55";"0";"0";"0";"535.55";"";"62.3457508731083";"62.3457508731083";"62.3457508731083";"62.3457508731083";"62.3457508731083";"62.3457508731083";"62.3457508731083";"62.3457508731083";"0";"0";"0";"0";"62.3457508731083"
"2355";"TUBO P.E.A.D 355 MM (14"") N4 ( 90 L/PG2) TUBO DE 12 MT";"0";"24/8/2018 00:00:00";"1";"M";"GEMACA (0251) 237.69.22";"0";"2355";"401.28";"401.28";"401.28";"401.28";"401.28";"401.28";"401.28";"401.28";"401.28";"0";"0";"0";"401.28";"";"46.7147846332945";"46.7147846332945";"46.7147846332945";"46.7147846332945";"46.7147846332945";"46.7147846332945";"46.7147846332945";"46.7147846332945";"0";"0";"0";"0";"46.7147846332945"
"2356";"TUBO P.E.A.D 400 MM (16"") N5 (150 L/PG2) TUBO DE 12 MT";"0";"24/8/2018 00:00:00";"1";"M";"GEMACA (0251) 237.69.22";"0";"2356";"677.58";"677.58";"677.58";"677.58";"677.58";"677.58";"677.58";"677.58";"677.58";"0";"0";"0";"677.58";"";"78.8800931315483";"78.8800931315483";"78.8800931315483";"78.8800931315483";"78.8800931315483";"78.8800931315483";"78.8800931315483";"78.8800931315483";"0";"0";"0";"0";"78.8800931315483"
"2357";"TUBO P.E.A.D 400 MM (16"") N4 ( 90 L/PG2) TUBO DE 12 MT";"0";"24/8/2018 00:00:00";"1";"M";"GEMACA (0251) 237.69.22";"0";"2357";"510.7";"510.7";"510.7";"510.7";"510.7";"510.7";"510.7";"510.7";"510.7";"0";"0";"0";"510.7";"";"59.452852153667";"59.452852153667";"59.452852153667";"59.452852153667";"59.452852153667";"59.452852153667";"59.452852153667";"59.452852153667";"0";"0";"0";"0";"59.452852153667"
"2358";"MANCHON RAPIDO DE UNION P.E.A.D 125 MM";"0";"24/8/2018 00:00:00";"1";"PIEZA";"GEMACA (0251) 237.69.22";"0";"2358";"165";"165";"165";"165";"165";"165";"165";"165";"165";"0";"0";"0";"165";"";"19.2083818393481";"19.2083818393481";"19.2083818393481";"19.2083818393481";"19.2083818393481";"19.2083818393481";"19.2083818393481";"19.2083818393481";"0";"0";"0";"0";"19.2083818393481"
"2359";"MANCHON RAPIDO DE UNION P.E.A.D 160 MM";"0";"24/8/2018 00:00:00";"1";"PIEZA";"GEMACA (0251) 237.69.22";"0";"2359";"233";"233";"233";"233";"233";"233";"233";"233";"233";"0";"0";"0";"233";"";"27.1245634458673";"27.1245634458673";"27.1245634458673";"27.1245634458673";"27.1245634458673";"27.1245634458673";"27.1245634458673";"27.1245634458673";"0";"0";"0";"0";"27.1245634458673"
"2360";"MANCHON RAPIDO DE UNION P.E.A.D 200 MM";"0";"24/8/2018 00:00:00";"1";"PIEZA";"GEMACA (0251) 237.69.22";"0";"2360";"276";"276";"276";"276";"276";"276";"276";"276";"276";"0";"0";"0";"276";"";"32.1303841676368";"32.1303841676368";"32.1303841676368";"32.1303841676368";"32.1303841676368";"32.1303841676368";"32.1303841676368";"32.1303841676368";"0";"0";"0";"0";"32.1303841676368"
"2361";"MANCHON RAPIDO DE UNION P.E.A.D 250 MM";"0";"24/8/2018 00:00:00";"1";"PIEZA";"GEMACA (0251) 237.69.22";"0";"2361";"310";"310";"310";"310";"310";"310";"310";"310";"310";"0";"0";"0";"310";"";"36.0884749708964";"36.0884749708964";"36.0884749708964";"36.0884749708964";"36.0884749708964";"36.0884749708964";"36.0884749708964";"36.0884749708964";"0";"0";"0";"0";"36.0884749708964"
"2362";"CONEXION DE SOLDADURA A TOPE P/TUBERIA P.E.A.D 160 MM";"0";"24/8/2018 00:00:00";"1";"PTO";"VICSA, C.A. (0251) 237.31.59";"0";"2362";"86";"86";"112";"112";"112";"112";"112";"112";"112";"0";"0";"0";"112";"";"13.0384167636787";"13.0384167636787";"13.0384167636787";"13.0384167636787";"13.0384167636787";"13.0384167636787";"13.0384167636787";"13.0384167636787";"0";"0";"0";"0";"13.0384167636787"
"2363";"ABRAZADERA DOBLE P.E.A.D 160 MM X 1/2""-2"" (ONTI)";"0";"24/8/2018 00:00:00";"1";"PIEZA";"HIDROMATERIALES 234.7740/237.5436/237.6066";"0";"2363";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2364";"CONEXION DE SOLDADURA A TOPE P/TUBERIA P.E.A.D 200 MM";"0";"24/8/2018 00:00:00";"1";"PTO";"VICSA, C.A. (0251) 237.31.59";"0";"2364";"105";"105";"137";"137";"137";"137";"137";"137";"137";"0";"0";"0";"137";"";"15.9487776484284";"15.9487776484284";"15.9487776484284";"15.9487776484284";"15.9487776484284";"15.9487776484284";"15.9487776484284";"15.9487776484284";"0";"0";"0";"0";"15.9487776484284"
"2365";"CONEXION DE SOLDADURA A TOPE P/TUBERIA P.E.A.D 250 MM";"0";"24/8/2018 00:00:00";"1";"PTO";"VICSA, C.A. (0251) 237.31.59";"0";"2365";"121";"121";"157";"157";"157";"157";"157";"157";"157";"0";"0";"0";"157";"";"18.2770663562282";"18.2770663562282";"18.2770663562282";"18.2770663562282";"18.2770663562282";"18.2770663562282";"18.2770663562282";"18.2770663562282";"0";"0";"0";"0";"18.2770663562282"
